uuid,sex,age,age_group,occupation,district,visit,time_slot
b57373e7d24145ab81b480c35bc24b9f,남자,19,10대,무직,경기-고양시 일산동구,False,
76f0fb5cdcd541f78afc4e719213ca01,남자,20,20대,자재 관리 사무원,경기-용인시 기흥구,False,
8eaca0983d134356bce4bcc941a4f0a0,남자,76,60대+,그 외 환경공학 관련 시험원,부산-금정구,False,
4735959e6ee9429da2b12d3d167ad7e6,남자,30,30대,경영 기획 사무원,서울-동작구,True,17-21
7a259f7f748049e996f3496dd07609db,여자,24,20대,무직,부산-강서구,False,
55c376f69d574d679359276d8e2a11ca,여자,34,30대,그 외 조리사,서울-강남구,True,17-21
b69ac6eb588c48f2bf4b667134505ca5,남자,22,20대,무직,부산-연제구,False,
6f2480814882444b943679813ba890f0,여자,88,60대+,무직,서울-중구,False,
3d749efd5e9248ad8919b331602ee0f4,남자,49,40대,모바일 애플리케이션 프로그래머,경상북-구미시,False,
1cc1c5b6950943a3a20f4310607b656a,여자,49,40대,식품 영업원,서울-강서구,True,17-21
9b7c612fc5804816a7a1c914aac03265,여자,58,50대,음료 서비스 종사원,전라남-나주시,False,
011cb493da1244048ec922862eb19ff8,남자,64,60대+,"전직 그 외 물품 이동 장비 조작원, 현재 구직중",대구-북구,False,
3e3de71ed34848c6b7e6821f69256dd8,여자,40,40대,그 외 자동차 운전원,제주-제주시,False,
f431967cafed44c6915816f79a53dc65,여자,62,60대+,무직,서울-중랑구,False,
677e931472414549acc982d5917b4c87,여자,31,30대,무직,서울-영등포구,False,
13de2f8c4f2a4a7c9cd0f6d803368cc7,여자,38,30대,설탕 제조 관련 기계 조작원,전북-군산시,False,
37c69f73caec4e56a865c27d1983825a,남자,22,20대,중형 화물차 운전원,충청북-청주시 청원구,False,
3814a23f90bf49198a938085af12fecf,여자,72,60대+,수동 포장원,경상남-합천군,False,
ebbe396b1c824dcfb53aa720aa9999c4,여자,27,20대,의상 디자이너,경기-화성시,True,17-21
c22553f4c71845a0ad1c474e51335bc1,여자,80,60대+,무직,경상북-김천시,False,
c14fd66787b74c02bc0e274d9a11074e,여자,67,60대+,무직,인천-중구,False,
650195f553ff40859e97e3d5af9384d7,여자,27,20대,유치원 교사,전라남-화순군,False,
dde1ba4a690c4275b747a5c43413c25f,여자,65,60대+,전화 상담원,경상남-진주시,False,
60ad2da4036940ce89aa7036c38da242,여자,70,60대+,요양 보호사,강원-양양군,False,
4b9bca4c3413491aa3068cc966043eaa,여자,43,40대,지방행정 사무원,경기-안양시 동안구,False,
64bf3096aebe433fafa68a28b48f7a74,여자,23,20대,유치원 교사,경기-고양시 일산동구,False,
653d5fe0e63c4709b9b7e2ab32fb38f4,남자,52,50대,무직,인천-동구,False,
a27ef8a7165d404abb6e56cd5b082a81,여자,30,30대,행사 및 홍보 도우미,서울-관악구,True,17-21
bac62312193240ad99bf1cf166db6053,남자,27,20대,소방설계 기술자 및 연구원,경기-안양시 만안구,False,
ca9a5a79937440b4834c29a280dcdac0,남자,30,30대,전기 부품 제조 기계 조작원,인천-남동구,False,
94e91d8bc51746ff90b4002f237c9810,남자,43,40대,경·소형 화물차 운전원,대구-동구,False,
29f7afcf4b8e4c778b1c3913a3176e99,남자,44,40대,무직,서울-노원구,True,17-21
1dd251e1ab2741c6989ebfeb8ce236cc,남자,44,40대,사무 보조원,경기-의왕시,False,
b6f2d179c2584384a51b3076471a35cd,여자,53,50대,무직,경상북-경주시,False,
44982f6e46d14ce9b95fd83cc526610d,여자,63,60대+,무직,서울-송파구,False,
d1a1960cf3a7472bb0218304d5b93113,여자,23,20대,그 외 돌봄 및 보건 서비스 종사원,광주-북구,False,
3412be6a32834446b7b4538292afe96d,여자,82,60대+,요양 보호사,서울-강서구,False,
e593e6403f0348d982cba14c17b63b9b,여자,71,60대+,그 외 돌봄 및 보건 서비스 종사원,경기-하남시,False,
06d087346ad747dfba166e594803d47c,여자,83,60대+,무직,경상남-함안군,False,
5d0d9831460c4786a43793c96c93f2e6,여자,24,20대,치과위생사,서울-마포구,True,17-21
2c9c39be79874b13b892cda59fee1c69,여자,46,40대,건강식품 가공기 조작원,충청남-부여군,False,
8a48df992e3d4be68b02d40b38dd595a,여자,42,40대,계기 검침원,충청북-청주시 상당구,False,
028fa63ff1bb4373ad087ddb631bdbc4,여자,34,30대,보육교사,전북-전주시 완산구,False,
4981943d4cca406ba79bf9245f75dfe2,여자,74,60대+,무직,전라남-강진군,False,
f1bcb39b55994581b99488f32673ad0a,여자,60,60대+,무직,경기-하남시,False,
8883c5c36170432194fcd8b73c70f4da,남자,78,60대+,총무 및 인사 관리자,경기-이천시,False,
2a36f5b4db6743bcba868ee16d252f0c,남자,43,40대,염색 개발 공학 기술자 및 연구원,서울-성동구,True,11-14
ae99ba18e0844d8ebe8a39ea5a0d0a06,여자,71,60대+,무직,대구-중구,False,
2852734588e4490caed98014cff22516,여자,39,30대,건물 경비원,경상북-상주시,False,
482922a3a22d450e98a49a7668486d07,여자,19,10대,무직,부산-사하구,False,
0d3911e9f6774c88a14975eb62bc1880,남자,32,30대,전통 건물 건축원,경기-안산시 단원구,True,06-11
5c21d74c190141af92dfe4aa4039b726,여자,55,50대,일반 비서,전라남-강진군,False,
b0073ffb63b840588a533672c6ad0c06,여자,51,50대,그 외 일반 영업원,서울-용산구,True,17-21
6795765f5ee241f3802df1dde11244ab,남자,25,20대,네트워크 프로그래머,경기-성남시 분당구,False,
b1ca77956ad2454d913d71d20a3b3865,남자,30,30대,그 외 상점 판매원,광주-북구,True,14-17
fac95cc6e4ac4bbab9d74472b4a983df,여자,32,30대,무직,경기-고양시 덕양구,False,
2422926311cc469abd5a8dde60f87bda,남자,59,50대,시내버스 운전원,경기-양평군,False,
ba126160b9aa4d62acfaaa7747476415,남자,33,30대,그 외 법률 관련 사무원,경기-평택시,False,
dc47dca13014484494f68cad938d3fb7,여자,47,40대,건물 경비원,전북-정읍시,False,
890c5c99a3cb450baceb0ac9a0619639,남자,19,10대,무직,인천-미추홀구,False,
5e0590f301294d26bbf5b9629d3213f0,남자,50,50대,소규모 상점 경영자,경상남-진주시,False,
d613a68b45a2453dbb71ed3106c49176,여자,21,20대,보육교사,대전-동구,False,
3325ab7df590484295156e2b42759260,여자,80,60대+,무직,서울-마포구,False,
22c7fdd7185844d39f44ecb65a89acd6,남자,53,50대,무직,경상북-포항시 남구,False,
e921b2bd7a5e469282faaa28a58a14ef,여자,73,60대+,무직,충청남-아산시,False,
3f38b1a787e94007a83d7d8ccd73ba76,여자,21,20대,무직,경기-군포시,False,
fb229024c3f04fcfaa34d15e56cccc43,남자,44,40대,무직,경상남-창원시 마산합포구,False,
7a2207902d4e447e97108e3ef50f2df4,여자,69,60대+,무직,경상북-포항시 남구,False,
37ca38ab52d0470aa978f8f119617811,남자,52,50대,무직,경기-오산시,False,
6dfabd5980254d579ed17482e94e44e4,여자,76,60대+,무직,인천-부평구,False,
80dd06b1be744c5c8410b7d823a5576e,여자,33,30대,공공행정 전문가,경상북-포항시 북구,False,
0cdaf9c6421d4b84afe80c6a4199f019,여자,53,50대,경리 사무원,광주-서구,False,
e208a957851a41099bab3ce052a06708,남자,56,50대,만화가,충청남-아산시,False,
1dd17fadedc0434f88153414348621a1,남자,39,30대,일반 비서,서울-강서구,False,
c83cb270605d4307b40250faf8e97b85,남자,63,60대+,"전직 기지국 설치 및 수리원, 현재 구직중",인천-중구,True,17-21
4ffb35db8b7c4b2cb790ce99543466a4,남자,75,60대+,승용차 및 승합차 운전원,전북-전주시 덕진구,False,
c09405a33aca46c4bae5a9238eacf7bf,여자,90,60대+,무직,경기-안산시 단원구,False,
4cb173fd14cb423d8f06c5a15c10e827,여자,28,20대,그 외 조리사,경상북-울진군,False,
59a3282d978e42d0bef2485e4c65893b,남자,52,50대,무직,강원-춘천시,False,
c32147e189044c76b79e12deb2b2963a,남자,78,60대+,무직,부산-사하구,False,
d94bf49c8db749208cf9442ca8822d48,여자,27,20대,건물 경비원,경상북-경산시,False,
a6a34f39116c46b88ab6c9f04c5d8f17,남자,34,30대,그 외 금속·재료 공학 기술자 및 연구원,광주-북구,False,
60d41b4caa084c8e9eed0465becbca37,여자,43,40대,무직,경상남-거제시,False,
08b843d55a57487a9ae65b00d337067b,남자,43,40대,무직,충청남-금산군,False,
05345ece62834756b28cc5cb2ee02e70,여자,77,60대+,무직,전북-남원시,False,
256bcd9c24884871bf9b60290bd41b6f,여자,25,20대,무직,경기-용인시 처인구,False,
2d4a417e5d05439180356e265cde231e,여자,40,40대,무직,제주-제주시,False,
3ec59c0291e34eb49f95b970dfaa623a,남자,47,40대,인조석 설치원,부산-중구,True,21-24
067fb2c6e9a647cda6a7a7d95d1a5178,남자,36,30대,경영 컨설턴트,인천-서구,False,
17061f8e92614149aaf0474d4dbd5b88,남자,36,30대,무역 사무원,충청북-청주시 상당구,False,
4999c29d5203442b9a91c6bd78f613e7,여자,53,50대,그 외 산업 안전 및 위험 관리원,전북-전주시 완산구,False,
24ecd1eea12e40b3bbefc7998ce1c3f0,남자,52,50대,통계 사무원,대구-중구,False,
a27624776e2a4db99d12c600bc2653b9,여자,71,60대+,언어재활사,경기-부천시 원미구,False,
e28984b23a71406a900df97f2a59929c,여자,55,50대,주방 보조원,경기-부천시 원미구,False,
f4ebd80352214fbd92ea298dde32a49a,남자,71,60대+,무직,인천-연수구,False,
7d43be9d1b6b4dfdb0861d244791247f,남자,19,10대,무직,세종-세종시,True,14-17
fa1d56f132b54501b822de7710c3b6ee,여자,57,50대,입학 사정관,전라남-여수시,False,
2c975fff17bc4f1d90add894fba94d7c,여자,69,60대+,무직,서울-도봉구,False,
e53a4e1d72804223b6ffb9f3f1534eb4,남자,89,60대+,무직,경기-평택시,False,
a20cf2cab3bd42fdb2efa2a2ef25ce61,남자,27,20대,무직,경상남-창녕군,False,
b17d9ef8042e40678d328affa154c9c4,남자,46,40대,건물 경비원,강원-횡성군,False,
49129c74f22d40ed80b5d4a8357f007b,남자,29,20대,가스 용접원,경기-하남시,True,11-14
5b1040fcb3c3401bb62a34a958798153,여자,52,50대,치과 전문 의사,경기-광명시,True,17-21
f01fe62cce1643039841f10941046982,남자,22,20대,관리 비서,경기-성남시 분당구,True,17-21
7d687393884e4622904d3f581af81fcd,여자,34,30대,일반 비서,서울-강서구,True,17-21
dab528361fcf49d8bf52fc075ccaa26f,여자,34,30대,"전직 통계 사무원, 현재 구직중",경기-부천시 소사구,True,11-14
5f7593f368614fd58686cf02f4a4db7c,여자,50,50대,그 외 일반 영업원,서울-도봉구,True,17-21
bca426c489a24fdf849bb19c8ca62313,여자,61,60대+,호이스트 운전원,경상남-김해시,True,00-06
79011fd9760d4d1d9d9e1b24e663d637,여자,61,60대+,무직,경상북-경산시,False,
e2d2b2d091c3442f89217ca35afcd33e,남자,79,60대+,가스 점검원,경상북-봉화군,True,00-06
a0bbad120e57431191e7ab724dd84292,여자,36,30대,전화 상담원,경기-광주시,True,17-21
8018ba6f84c4424c8ae0107e5566a766,여자,48,40대,경영 컨설턴트,경기-안양시 동안구,True,17-21
991349d2b15e4ea290aaba525b870449,남자,34,30대,호송 경비원,서울-동대문구,True,00-06
6b5e9ca47f384caebfcbf54e2704e760,여자,20,20대,사무 보조원,서울-강남구,True,17-21
10c7032582e443d087cd2275720f62d1,남자,71,60대+,무직,서울-노원구,False,
1fb346ee68b74601ba0b4f1f040998fa,남자,80,60대+,무직,경기-안산시 상록구,False,
7fd86607cb94470fa64f00ad3164ef3f,남자,53,50대,택배원,서울-은평구,True,00-06
549c5d8051c742138eb30884e1240864,남자,46,40대,토목 제도사,부산-강서구,False,
1d3c4ff5181e4b67afe5d58430bd25d9,남자,59,50대,경영 기획 사무원,울산-울주군,False,
5c1ac13d3e934a79a06d42462dd90b6c,남자,52,50대,로봇공학 기술자 및 연구원,경기-수원시 영통구,False,
cad4d0b3efdd4f66b1998a70e59d6579,여자,26,20대,관리 비서,대구-달성군,False,
fe828318528c411fbb782e4aae1724df,남자,40,40대,"전직 사무용 전자기기 설치 및 수리원, 현재 구직중",경기-수원시 영통구,False,
29849b87a8f34167bd80d584bae94eb6,여자,42,40대,마케팅 전문가,서울-서초구,True,17-21
ca34852c2fb24cab98987269c998fd47,여자,45,40대,시스템 소프트웨어 프로그래머,서울-서초구,True,17-21
de76df6c64914083ab62853b16490098,남자,25,20대,무직,충청남-당진시,False,
1a1970702f494a8db9e372a7c4fbc8be,남자,22,20대,매장 정리원,대전-서구,False,
1147a697142e4cc89ea592d7f0e0570c,여자,52,50대,무직,경기-시흥시,False,
141286101b5e422dbc96743ca8d55591,남자,40,40대,일반 비서,서울-성동구,False,
4ab0d366891b4178867e8bb282c6d07d,여자,41,40대,무직,대구-달서구,False,
7a0320348b2c4f06b90911c9561e077f,여자,25,20대,교육 및 훈련 사무원,경기-화성시,False,
b9085d43db8d4466b5938badf50881b0,여자,57,50대,건물 청소원,경기-안산시 상록구,False,
8fccfe6a80f34851bef657cea8b3ca31,여자,80,60대+,무직,강원-속초시,False,
e8148ea6725e49b98dd36a0f9aaa3912,남자,76,60대+,무직,인천-계양구,False,
4a59afa8a63b4af58b225c57d4016525,여자,69,60대+,무직,경기-안산시 상록구,False,
1ec18bd72ce048b09e5c56256ef51449,남자,44,40대,식품공학 기술자 및 연구원,전북-김제시,False,
ec577a75f2fb49f19d583c11482ffbc8,남자,78,60대+,무직,경기-파주시,False,
b37ce635b1fa4a5c824eddbbda58604d,여자,39,30대,일반 비서,경기-안산시 상록구,False,
13bca2839ea94c579d5ebb7670d9c3ea,여자,57,50대,주류 서비스 종사원,서울-강동구,True,00-06
8e91342d02da434d8dc050ed91e0b876,여자,71,60대+,검표원,부산-부산진구,False,
89b7d8c0eca64ce6b11bc6740935f22f,여자,57,50대,경리 사무원,경기-용인시 수지구,False,
8edb051e40234b6fb36b4a63da945fe6,여자,57,50대,사무 보조원,대구-동구,False,
5b70e49381a9415c8c3073c5506ce043,여자,66,60대+,무직,경기-고양시 덕양구,False,
360fd4be9c704a28b2224a2a7ac36027,남자,72,60대+,무직,서울-서대문구,False,
7c128cb5538b4e63935c2745b22da386,여자,39,30대,관리 비서,서울-서대문구,False,
89be2af4536340a9ad50d6e36f81c229,여자,87,60대+,무직,경기-여주시,False,
336e8be769fc4451945ee19861785c60,남자,33,30대,경영 기획 사무원,강원-원주시,False,
5600be2bc4a24a15b320c5bf0e897780,남자,61,60대+,무직,충청북-음성군,False,
69b1a115425a40dba6b8fa9d0fcd2df6,남자,74,60대+,보험 설계사,전북-익산시,False,
ff1703a614444ace8fb99911d1f4620b,여자,53,50대,무직,경기-광명시,False,
76a7cf59f887416b9aa7924754f2b035,남자,70,60대+,무직,부산-북구,False,
cd3407e54e044b10836508967ea844a2,여자,63,60대+,간호조무사,경상남-김해시,False,
3b6b4a9245254cf795d22af5d3cb7ac6,여자,38,30대,사무 보조원,대구-서구,False,
5556b525b74546e4b4bb79317ecce800,남자,49,40대,시설 경비원,대구-수성구,False,
f4127848f1bf45bca4fcee4ee038da8e,여자,57,50대,소규모 상점 경영자,경기-광주시,False,
7e016d19a6ca48ebb55346904ebfcff3,여자,23,20대,산업 안전원,경상남-창원시 성산구,False,
1eab220a20a74da4bfa99c494a59429e,여자,29,20대,보육 관련 시설 서비스 종사원,경기-화성시,False,
548e01fec2e842dabc954baa364d08ec,남자,24,20대,금형공학 기술자 및 연구원,경상북-구미시,False,
61731618cf264cf9aab39a59ae331838,여자,41,40대,관세행정 사무원,서울-동작구,True,17-21
7d56161e3ba8493e8f12c8d4d27889ba,여자,84,60대+,무직,대전-동구,False,
c2204c304f68445eb423915830e25c12,남자,29,20대,영업 관리 사무원,서울-동대문구,True,11-14
3f4313cbdf214e6786487a29abe30b22,여자,48,40대,전화 상담원,경상남-진주시,False,
f2d062aa3c5f4807941f68e5b4e53ab6,남자,73,60대+,무직,경상북-영천시,False,
991b20fb661d4c9abc79e1454eebb50c,남자,74,60대+,건물 경비원,경기-성남시 수정구,False,
7bb3303bc6314e31b9674f6742ab4a9a,여자,40,40대,시스템 소프트웨어 설계 및 분석가,인천-연수구,False,
d292f481b90b40f7a43f1241e5d7e2c5,남자,46,40대,가스 점검원,인천-서구,False,
f989f23fa65f49649672dd74ec679ad9,남자,28,20대,무직,서울-송파구,False,
0b0881ec123642708fc68df55440bb1c,남자,72,60대+,무직,대구-달서구,False,
51a4cbd41371431b9bd306055b8eb796,여자,24,20대,무직,대구-중구,False,
1d6d5787bf7443f5912c7a95957985f6,여자,58,50대,금형원,경상남-김해시,False,
e06d0e69f31b4eae8d77fbd391ff79e5,남자,38,30대,무직,부산-해운대구,False,
a302ff39d79d41c1825a6bb6fd6e6318,남자,40,40대,판금원,경상남-창원시 마산회원구,False,
e2e0e4ab851c4d668025422272e9e8a3,남자,45,40대,그 외 법률 관련 사무원,경상남-김해시,False,
7039f81b2952412499577521403e0b2b,여자,78,60대+,전화 상담원,경기-광주시,False,
c8afa8eadc744baf9b6974a421fd99a0,남자,50,50대,상품 기획자,인천-연수구,False,
1ea6299e332740ec88657752d555808b,남자,55,50대,전기 감리 기술자 및 연구원,경상북-칠곡군,False,
44e5001aa22a4b7eab56b2ae6cc2bfc9,남자,68,60대+,무직,경기-고양시 일산동구,False,
a638acfbcfaa49a6a96ac6a53b417016,여자,72,60대+,수동 포장원,전라남-함평군,False,
ccdcfea72693402f93eee4397fa019f0,여자,23,20대,일반 비서,부산-해운대구,True,17-21
a658ea8663624a169ab679bbe35b9d7c,남자,37,30대,장례 지도사,경기-남양주시,False,
bd75589eb450474682009f85dadbb089,여자,71,60대+,무직,인천-계양구,False,
503a1e4a213746d4b8ddf5d6e636e85c,여자,41,40대,자동 조립라인 조작원,경상남-함안군,False,
c6610ab38f014fb88e8415ac374f0143,남자,76,60대+,무직,서울-성북구,False,
5dbbc52f5901417c99f4acfba74391bb,남자,46,40대,경영 기획 사무원,경기-수원시 권선구,False,
9da4760201204223914e69b1c3d361f6,남자,71,60대+,무직,경기-안산시 단원구,False,
86458f17265c4ddb9991cb0ee2ca1c7b,여자,71,60대+,사무 보조원,경기-김포시,False,
47a96f388dd54b6aafc2ea6724ff0d19,남자,58,50대,머시닝센터 조작원,대구-달서구,False,
5c498d5a2ca24d47bc187c3ec198ced7,남자,75,60대+,그 외 법률 관련 사무원,부산-북구,False,
b78690c4b1834698ab81f1b190530f74,남자,42,40대,"전직 가구 도장기 조작원, 현재 구직중",경기-안산시 상록구,False,
b62e906172d34bf7912958ff3ae8e13b,남자,38,30대,품질 관리 사무원,서울-강서구,False,
72c30c695f504759b233c7c04dacea76,남자,87,60대+,무직,충청남-천안시 동남구,False,
a41b5168b282405db1fc746dd97a45f2,남자,34,30대,무역 사무원,경기-고양시 덕양구,False,
c0feffedef3c455b845cc95b333f06db,남자,65,60대+,무직,서울-양천구,False,
3c8ccc5a7eaf49e78d9049ab73f2b0d4,남자,58,50대,건물 경비원,경상남-진주시,False,
60647af83ccd4bbe831bc123dd1381fa,여자,54,50대,건물 경비원,서울-성동구,False,
9077c852ca584ef48f5824f04b14ce88,남자,88,60대+,무직,서울-송파구,False,
cd89f89d125644bda6ec0f8afcd70e1e,여자,83,60대+,시설 경비원,경기-안성시,False,
78dcc481d9b04fe2a9dc3ed04ddec370,여자,89,60대+,무직,서울-도봉구,False,
945cb6f8aa174679bcd4c63cf8b3b45c,남자,50,50대,산업 안전원,경상북-포항시 북구,False,
c749658f9dd64fb3ad91f0ac769a2e85,남자,23,20대,은행 사무원,서울-성동구,True,17-21
c368f1d0f603401fb13f8cda36f18c3c,여자,50,50대,김치 제조 종사원,경기-수원시 팔달구,False,
37b361f19d4d40a6a5936ead82f119cf,남자,46,40대,무직,인천-부평구,False,
4a260a03fc484205924c43ef9f9de2bb,여자,61,60대+,무직,서울-동작구,False,
b1f41859159e4d47b3bea9f43d2e0a18,여자,45,40대,전문 간호사,경기-부천시 소사구,False,
2f394e59d9544330a19a57b4b1d68e53,여자,58,50대,간호조무사,서울-양천구,False,
77744b56a4c8416aa1c67f6232cca22c,남자,31,30대,철도운송 사무원,서울-금천구,False,
88feba00714148c0b30c1fce16822c66,여자,46,40대,일반 비서,대구-수성구,False,
a081e5524a824959b59cd1f6d10f7392,남자,44,40대,음식 서비스 종사원,경기-오산시,False,
32b77e6b2ac74e828056f0ad3489e1a6,여자,34,30대,무직,대전-유성구,False,
71c06cd5d9d34371b760907df7463682,남자,66,60대+,건설 단순 종사원,경기-시흥시,False,
a5e1eb69c22348d8a90a88b864e0220f,여자,66,60대+,주입·포장 및 봉함기 조작원,서울-종로구,True,06-11
ba461d8575584d3eb2caa17e12b4e292,남자,68,60대+,무직,서울-서초구,False,
2045e52200ab48c7af220b54ab8ae545,여자,89,60대+,무직,경기-성남시 분당구,False,
40f00233f4c848a9b3e3972b6e35cc8f,여자,26,20대,무직,충청북-괴산군,False,
ee6e06794dcb4542bc5370b264335bb1,남자,29,20대,그 외 기능 관련 종사원,경기-남양주시,False,
c4546fe75ddf4091bf741c76d7162949,여자,35,30대,냉난방기 관련 설비 조작원,부산-해운대구,False,
9ae99e1c93834365b8f84a947f6d3319,여자,47,40대,관리 비서,제주-제주시,False,
a5b04f6a562d49958dc21a1517c2ae75,남자,47,40대,무직,경상북-영천시,False,
a83469ee6bfa45debd034f689989c707,여자,57,50대,그 외 철도 및 전동차 기관사,경상북-포항시 남구,False,
091956d33888416daaa7caa8de1dd7ab,남자,35,30대,육군 장교,경상남-창원시 마산회원구,False,
754196085d5046958a30bab293f3b1ce,남자,23,20대,무직,경기-부천시 소사구,True,17-21
209fdc4e6b8e498883b6f366b5809d85,여자,33,30대,무직,서울-구로구,True,14-17
48464608bd12407bb3868b5aa57a84b1,여자,35,30대,무직,서울-구로구,True,14-17
69a3fdfd8f0d48c0b5a167453fbeb2a3,남자,65,60대+,무직,경기-동두천시,False,
fa863c35b0bc4ebe989a0036b13b980f,여자,78,60대+,무직,부산-사하구,False,
a3547cb2d0344d94bfe8317520aa44c3,여자,52,50대,출판 및 자료편집 사무원,경상북-포항시 남구,True,11-14
2e56fd0928b5480d959d9fa0743096d7,여자,34,30대,마케팅 전문가,광주-동구,True,17-21
cc825ae5faf3479fad6ada264c7db4ca,남자,68,60대+,무직,부산-수영구,False,
67118213b7b34703ae5eb87969e37509,남자,38,30대,회계사,대전-대덕구,False,
4cd536fc6b14404ba4ef0499d4929d19,여자,29,20대,마케팅 전문가,서울-성북구,True,17-21
50b5649f141344b19ffe6ab19c1ebf27,남자,66,60대+,건설 단순 종사원,서울-강동구,False,
e68f247b5d81432b897636d13a5f08db,여자,59,50대,입학 사정관,경기-고양시 덕양구,False,
70af4788d59f4165a75454ff7270a332,남자,23,20대,통계 사무원,서울-서대문구,True,17-21
25097b4cfda643f08d5f8f744bd0c3d4,여자,61,60대+,무직,경기-의정부시,False,
76b0daac7788425cbfc28c1aa911261c,여자,61,60대+,금속기계 부품 조립원,경기-이천시,False,
38d6785fc3a3416e952ae7342081b1ab,여자,58,50대,무직,경상남-김해시,False,
e1c79be5ee0841b6ad12e1ea84ea83fd,여자,54,50대,무직,경기-평택시,False,
b7987a46f10e4478ad3e5d443bc58b85,남자,29,20대,무직,경기-평택시,True,14-17
42a53c9c45674f05aba307e3df399444,남자,28,20대,기업 고위 임원,서울-노원구,True,17-21
c07111b909124a008773d1f7d4b8327c,남자,24,20대,"전직 금형원, 현재 구직중",울산-북구,False,
90e61817080e41ddb2239ece7daef8d7,남자,60,60대+,무직,부산-해운대구,False,
c2d18e4165f3452695ca466a862aeb5b,여자,56,50대,전화 상담원,충청남-보령시,False,
35897183697e4e03b67db614a509b038,남자,52,50대,그 외 기능 관련 종사원,서울-은평구,True,14-17
df75b34194d542e78c1bf85330058b27,여자,74,60대+,무직,제주-제주시,False,
18d18bc3a9b9439186f7791d63e16e37,남자,45,40대,사무 보조원,서울-강남구,True,17-21
5a4dfd8ca0a04e3bbc2512f8ba7bfb40,여자,64,60대+,무직,충청북-충주시,False,
35dd613de560477ca5faee096defc994,여자,43,40대,그 외 식문화 관련 전문가,경기-남양주시,False,
b86fc50c1f2343af872045e8208d1edb,여자,96,60대+,무직,인천-강화군,False,
7deb9b459b02415a81eecd54147c49d6,여자,27,20대,산업 안전원,충청남-서산시,False,
b764e3efeeda4e92811ef5a92f21c606,여자,43,40대,보육 관련 시설 서비스 종사원,경기-평택시,False,
67d251d0f96d429e8427887504a6b276,남자,40,40대,가스 용접원,전라남-영암군,False,
e50835b9453d4a5a99ed56bd35ab2f66,여자,59,50대,철도운송 관련 종사원,경상남-창원시 진해구,False,
9d520babb3b94fc1b0c2b11a083b9e58,남자,23,20대,무직,세종-세종시,False,
976b863d41904ada977789fe543e8714,여자,58,50대,건물 청소원,전북-정읍시,False,
96b23c8b1d984b93b785be6c01ded570,여자,26,20대,무직,서울-강서구,True,17-21
a393ac88624d43c4a2e03a9190a71a16,남자,57,50대,무직,서울-종로구,True,11-14
72102fac849e4a05923602abc5564a6a,여자,46,40대,음식 서비스 종사원,대전-서구,False,
36f6e614611247d1ad29b05783d9b807,여자,63,60대+,무직,경상북-김천시,False,
ca93b5008f504f85ac859b848c2321df,여자,54,50대,경영 기획 사무원,서울-중랑구,True,17-21
f230613102dc464baa866e27d9cba3f9,여자,74,60대+,무직,충청남-보령시,False,
eba09dad1ed94e06ba352eb63ab81681,남자,36,30대,에스컬레이터 설치 및 정비원,인천-서구,False,
d432ca0d4a5348f78445a259e6570c21,남자,41,40대,철도운송 관련 종사원,서울-강동구,False,
dce2790754a44f73ae9310cc65a1a110,여자,31,30대,관세행정 사무원,경상남-김해시,True,11-14
01494445585b4700b3f463278d460db3,여자,53,50대,사무 보조원,경기-이천시,False,
5ad64fbbc5ed4646bc9dd137c5b56a5c,여자,60,60대+,무직,경기-파주시,False,
d5328e4f43784bbe83a619f231662669,남자,31,30대,품질 관리 사무원,경상북-구미시,False,
1718cc9ace7c44028b42ea5c258745f3,여자,51,50대,주방 보조원,경기-부천시 원미구,False,
1a21b48dfe1c4f8a9cd08524636054e4,남자,63,60대+,굴착기·착암기 및 채광기 조작원,경기-포천시,False,
e6ff475373d9408f9b6818296fa10b7b,남자,61,60대+,무직,서울-서초구,True,11-14
347f01be4fc64816807761014606cdc7,여자,49,40대,무직,서울-동작구,True,17-21
7227f618907b4eb58a78a70b999b37cc,여자,68,60대+,그 외 상점 판매원,경상남-산청군,False,
13d1fd9d3c1f42158eb0e2db906be62c,남자,66,60대+,무직,경상북-포항시 북구,False,
b9b70afc253a473185a8a8e4a9d5fcfc,남자,58,50대,그 외 건축 마감 관련 기능 종사원,서울-동작구,True,17-21
bf71dcb6acdd42588218635de75295cb,여자,49,40대,그 외 기계 조작원,충청남-당진시,False,
b46a48e08ca942d0ac38e5b21d081572,남자,58,50대,택배원,경기-안산시 단원구,False,
e5d634d43415446286f01ab28e130f14,남자,84,60대+,공공행정 사무원,전북-전주시 덕진구,False,
5869d34c1e494f3b96af92b28d50bc47,남자,62,60대+,전기 관련 관리자,경기-안양시 만안구,False,
df082af8c8684164930e0c5420ebb463,여자,58,50대,무직,경상북-구미시,False,
42af7e765f4645ce9d172598df6df43c,여자,43,40대,무직,대전-대덕구,False,
6a788e3e1b9540b49053c60b3b5b4dd3,여자,61,60대+,무직,경기-의정부시,False,
5c7fc5001e7c4a079549df0d49468d0a,여자,66,60대+,보육교사,경기-파주시,False,
b11b1d10c7234347a2426f527294b45f,남자,73,60대+,노점 및 이동 판매원,충청남-계룡시,False,
5f6d728ac77449f797141c0d3c59257c,여자,33,30대,철도운송 관련 종사원,경상남-김해시,False,
82df6413122e4e3fb6ce7130ca9d3159,여자,54,50대,하역 및 적재 관련 단순 종사원,서울-금천구,False,
